poi_id,lon,lat,x,y,edge_id
326557712,13.461128160000001,52.54855679,1419.1788422210957,8765.563469535671,
326557713,13.460301309090909,52.548384600000006,1362.7081120837247,8747.607981310226,
326557714,13.459498877777778,52.54861755555556,1308.854706361075,8774.679212248884,
326557715,13.460705592857142,52.54845715,1390.291567681008,8755.092354245484,
326557716,13.460072858823528,52.54837361764706,1347.192621012684,8746.717040250078,
326557717,13.461674552631578,52.54927016842105,1457.9168950067833,8844.11748287268,
326557718,13.461359722727273,52.549212895454545,1436.435336577706,8838.202554375865,
326557719,13.461333827272727,52.548668704545456,1433.3889091446763,8777.713541523553,
326557720,13.461638327272727,52.548735077272724,1454.1919265670585,8784.655492868274,
326557721,13.461051891304349,52.549140865217396,1415.3932200991549,8830.636253760196,
326557722,13.461978803571428,52.54887178928571,1477.6008888605284,8799.3688725736,
326557723,13.460036833333334,52.54897878333333,1346.1865295532625,8814.077396911569,
326557724,13.45960188,52.54833422,1315.165684839827,8743.01674272865,
326557725,13.460773159999999,52.54884828,1395.800761465507,8798.497206181288,
326557726,13.459518366666666,52.54846658333333,1309.8175969212898,8757.859448242001,
326557727,13.4597223,52.54887828571429,1324.622171729512,8803.354959432036,
326557728,13.460180875,52.54871235,1355.3203442941885,8784.235507517122,
326557729,13.461817733333334,52.54907373333333,1467.1589101245627,8822.06245643273,
326558368,13.459100236363637,52.548132200000005,1280.6732905948302,8721.273743145168,
326558374,13.458803829999999,52.54855374,1261.5776152878534,8768.58781432081,
326558392,13.458634319999998,52.548020599999994,1248.8178266385803,8709.535999849439,
326558397,13.458513400000001,52.54864748,1242.1086481655948,8779.434480922297,
326558399,13.458799675,52.548691675,1261.6235852570971,8783.935347119346,
326558413,13.459073660000001,52.54827166,1279.2025944523048,8736.823354057036,
326558417,13.458379739999998,52.5479644,1231.4230651159887,8703.654037685134,
326558430,13.458866633333335,52.54807375000001,1264.6955607816344,8715.111039261334,
326558437,13.45719198,52.54796584,1150.8930460069096,8705.535468040034,
326558442,13.458981514285714,52.548376985714285,1273.2050881808973,8748.671400665306,
326558448,13.4568577,52.548250825000004,1128.9058081468102,8737.716953273863,
326558449,13.458877288888889,52.54847445555556,1266.3699236894026,8759.663196085952,
326558463,13.457077922222222,52.54827685555556,1143.8992993934662,8740.292834954336,
326610458,13.47110131875,52.550337246875,2099.57445935125,8949.216497243382,
340791033,13.477565,52.53082755,2492.0283662692527,6770.025151733309,-340791033#1
354449609,13.475701366666668,52.53755995,2381.434662663145,7521.489429420792,
429932099,13.476093492857144,52.53189344285714,2394.720160566212,6890.683120764792,-38589769#0
429932100,13.475049288235295,52.53195149411765,2324.0305725227227,6898.635741273873,-41591315#0
437672227,13.45261785862069,52.54327055172414,829.5562542093685,8189.954129033722,
437672229,13.45511664,52.542124460000004,996.269594485464,8058.8522571334615,
439025654,13.458004560000001,52.5257206,1153.122235718707,6230.184943712316,-439025654#0
439032718,13.4629851,52.529158599999995,1499.130656922236,6605.361330001615,439032718#0
442661898,13.473813547058823,52.550040417647054,2282.7632055518334,8912.309255864471,
455152281,13.485925266666667,52.5493348,3102.2882131962106,8816.527989196591,
466632010,13.460512155555556,52.54908043333333,1378.655188305711,8824.695490892977,
484817762,13.477958725,52.530911350000004,2518.9310447347234,6778.782343777828,-484817762#0
494999973,13.455492325,52.54140035,1020.0216884957044,7977.769504007883,
494999974,13.455556775,52.541314775000004,1024.188524389756,7968.158086525276,
562055877,13.4779082,52.54754685,2554.529190150555,8629.102876039222,
589927708,13.4848319,52.5366454,2998.522841276601,7406.730434242636,367221664#1
624116223,13.47483505,52.5496963,2351.2118133974727,8872.571022775024,
664429330,13.456840849999999,52.53685835,1100.666493730736,7470.640051958151,
690444745,13.467561733333334,52.546406966666666,1850.3094163918286,8517.17026506085,
