element_type,id,lat,lon,building,type
way,51096795,48.4898394,9.2219754,apartments,residential
way,51096797,48.4898765,9.2218984,apartments,residential
way,51096800,48.4897113,9.2228095,apartments,residential
way,51096801,48.4898132,9.2229533,apartments,residential
way,51096802,48.4896058,9.2235741,apartments,residential
way,51096803,48.4896371,9.2240477,apartments,residential
way,51096804,48.4895532,9.2240887,apartments,residential
way,51096808,48.4895133,9.2237298,apartments,residential
way,51096809,48.4894351,9.2238484,apartments,residential
way,51096815,48.4896833,9.2234548,apartments,residential
way,51096816,48.4898574,9.2233987,apartments,residential
way,51096817,48.4897365,9.2235958,apartments,residential
way,51096818,48.4896527,9.2237284,apartments,residential
way,51096819,48.4897079,9.2233837,apartments,residential
way,51258615,48.4926582,9.2227618,apartments,residential
way,51258616,48.4927706,9.2225697,apartments,residential
way,51258631,48.4924754,9.2231156,apartments,residential
way,51265217,48.4921237,9.2228491,apartments,residential
way,51265225,48.4919208,9.2224459,apartments,residential
way,51265819,48.4924119,9.2224156,apartments,residential
way,51265820,48.4922556,9.2218844,apartments,residential
way,51265821,48.4920902,9.2216283,apartments,residential
way,51265822,48.4921776,9.2212937,apartments,residential
way,51265823,48.4921931,9.221797,apartments,residential
way,51265824,48.4921265,9.2217129,apartments,residential
way,51265825,48.4918993,9.2223855,apartments,residential
way,51265826,48.491932,9.2219028,apartments,residential
way,51265827,48.4917943,9.2221208,apartments,residential
way,51265828,48.4925242,9.2222228,apartments,residential
way,51265829,48.4928551,9.2224368,apartments,residential
way,51267377,48.4889817,9.2144714,apartments,residential
way,51274119,48.4896079,9.2155838,house,residential
way,51274121,48.4894741,9.2155087,house,residential
way,51274137,48.4896475,9.2156049,house,residential
way,51274138,48.4897124,9.2156395,house,residential
way,51274139,48.4897653,9.215669,house,residential
way,51274140,48.4898313,9.2157039,house,residential
way,51274141,48.4898313,9.2157039,house,residential
way,51566900,48.4878402,9.2214141,apartments,residential
way,51566901,48.4877294,9.2212589,apartments,residential
way,51736272,48.4879322,9.2094481,apartments,residential
way,51736281,48.4885843,9.2099886,apartments,residential
way,51806320,48.4916541,9.2159627,apartments,residential
way,51806676,48.494997,9.2136543,apartments,residential
way,51807192,48.4899503,9.2169977,apartments,residential
way,51808006,48.4902456,9.2173977,apartments,residential
way,51808007,48.4898953,9.2173661,apartments,residential
way,51808008,48.4899098,9.2175333,apartments,residential
way,51808009,48.48987,9.2176033,apartments,residential
way,51808010,48.4898338,9.2175824,house,residential
way,51808012,48.490329,9.2175868,apartments,residential
way,51808013,48.490328,9.2176811,apartments,residential
way,51808014,48.4903157,9.2183207,apartments,residential
way,51808016,48.4899896,9.2181717,apartments,residential
way,51808017,48.4898883,9.2180342,apartments,residential
way,51808018,48.4897875,9.217919,apartments,residential
way,51808019,48.4898021,9.2176225,apartments,residential
way,51808021,48.4903188,9.2181567,apartments,residential
way,51808024,48.490327,9.2178098,apartments,residential
way,51808025,48.4903244,9.218012,apartments,residential
way,51808027,48.4905186,9.2183593,apartments,residential
way,51808131,48.4895535,9.2187019,detached,residential
way,51808133,48.4894087,9.218525,apartments,residential
way,51808134,48.4894729,9.2186035,apartments,residential
way,51812134,48.4916961,9.2133292,apartments,residential
way,51812135,48.4915992,9.2132366,apartments,residential
way,51812136,48.4917535,9.2139419,apartments,residential
way,51812140,48.4917473,9.2132584,apartments,residential
way,51814225,48.4934331,9.210671,apartments,residential
way,51814226,48.4941514,9.2107077,apartments,residential
way,51814227,48.493604,9.2103012,apartments,residential
way,51814234,48.4941964,9.2106467,apartments,residential
way,51814235,48.49434,9.2105739,apartments,residential
way,51814236,48.4943371,9.2105801,apartments,residential
way,51814241,48.4938868,9.2101342,apartments,residential
way,51814242,48.4940357,9.210285,apartments,residential
way,51814243,48.4940737,9.2102691,apartments,residential
way,51814244,48.4941829,9.2101037,apartments,residential
way,51814246,48.4939746,9.2105579,apartments,residential
way,51814250,48.4945072,9.2104662,apartments,residential
way,51814253,48.4940907,9.2109596,apartments,residential
way,51814254,48.4943635,9.2108246,apartments,residential
way,51814256,48.4944659,9.2109952,house,residential
way,51814257,48.4945203,9.2109244,house,residential
way,51819401,48.4901658,9.222401,apartments,residential
way,51819403,48.4902541,9.2222485,apartments,residential
way,51819404,48.4901948,9.2229376,apartments,residential
way,51819407,48.4901056,9.221536,apartments,residential
way,51819408,48.4901759,9.2219411,apartments,residential
way,51819412,48.4899932,9.2213844,apartments,residential
way,51819413,48.4901726,9.2220959,apartments,residential
way,51819414,48.490023,9.2226317,apartments,residential
way,51819415,48.490381,9.2222328,apartments,residential
way,51819416,48.4902837,9.2220965,apartments,residential
way,51819419,48.4904253,9.2223875,apartments,residential
way,51819420,48.490327,9.2225458,apartments,residential
way,51885704,48.4904209,9.2258046,house,residential
way,51885705,48.4903704,9.2257194,house,residential
way,51885745,48.4899974,9.2272762,apartments,residential
way,51885748,48.4920418,9.2256815,house,residential
way,51885756,48.4920361,9.225772,house,residential
way,51885757,48.4920487,9.2258438,house,residential
way,51885758,48.4920613,9.2259156,house,residential
way,51894346,48.4992341,9.2134453,house,residential
way,51894352,48.5001462,9.2176548,house,residential
way,51894353,48.4993138,9.218075,apartments,residential
way,51894354,48.4991869,9.2167128,house,residential
way,51894356,48.4987812,9.2158818,house,residential
way,51894357,48.498979,9.216231,house,residential
way,51894358,48.498881,9.2160585,house,residential
way,51894359,48.4990769,9.2164222,house,residential
way,51894360,48.4990736,9.216995,house,residential
way,51894361,48.4989091,9.2171684,house,residential
way,51894364,48.4987783,9.2172271,house,residential
way,51894365,48.4989232,9.215132,apartments,residential
way,51894366,48.4987872,9.2149149,apartments,residential
way,51894372,48.4997072,9.2169664,apartments,residential
way,51894375,48.4989543,9.2181786,apartments,residential
way,51894376,48.5000618,9.2177373,house,residential
way,51894377,48.5000656,9.2180472,apartments,residential
way,51894378,48.4997692,9.2179756,apartments,residential
way,51894379,48.4999319,9.2182277,apartments,residential
way,51894380,48.4995475,9.2180218,apartments,residential
way,52154070,48.4930821,9.2092159,apartments,residential
way,52154071,48.4932631,9.2091804,apartments,residential
way,52154072,48.4934575,9.2092555,apartments,residential
way,52154073,48.4934575,9.2092555,apartments,residential
way,52154074,48.4935978,9.2095113,apartments,residential
way,52154075,48.4930401,9.2084652,apartments,residential
way,52154076,48.4929755,9.2090035,apartments,residential
way,52154077,48.4929048,9.2088379,apartments,residential
way,52154079,48.4928672,9.2086439,house,residential
way,52154080,48.4930994,9.2085196,apartments,residential
way,52154081,48.4932079,9.2084872,apartments,residential
way,52154082,48.4933824,9.2083739,apartments,residential
way,52154083,48.4930283,9.2091034,apartments,residential
way,52154084,48.4932933,9.2086661,apartments,residential
way,52154086,48.4932942,9.2086677,apartments,residential
way,52154088,48.4930823,9.2100081,apartments,residential
way,52154089,48.4933514,9.2093981,apartments,residential
way,52154090,48.493357,9.2097973,apartments,residential
way,52154092,48.4933024,9.2096348,apartments,residential
way,52154093,48.4936369,9.2094373,apartments,residential
way,52154638,48.4928508,9.2092042,apartments,residential
way,52154640,48.4927706,9.2094697,apartments,residential
way,52154641,48.4925216,9.2091958,apartments,residential
way,52154642,48.4927797,9.2087463,apartments,residential
way,52154643,48.4927339,9.2086407,apartments,residential
way,52154644,48.4927199,9.2086553,apartments,residential
way,52154645,48.4924027,9.2086109,apartments,residential
way,52154646,48.4925463,9.2086834,apartments,residential
way,52154647,48.4925437,9.2089795,house,residential
way,52154648,48.4927875,9.2091158,apartments,residential
way,52154651,48.4931405,9.2095292,apartments,residential
way,52154652,48.4930106,9.2096906,apartments,residential
way,52154653,48.4928666,9.2093974,apartments,residential
way,52154654,48.4925421,9.2096377,apartments,residential
way,52154655,48.4934933,9.2101208,apartments,residential
way,52154656,48.4932719,9.2098215,apartments,residential
way,52154657,48.4930804,9.2097577,apartments,residential
way,52154658,48.493125,9.2100473,apartments,residential
way,52715237,48.4924097,9.2053983,house,residential
way,52715240,48.4921812,9.2043689,apartments,residential
way,52715241,48.4921221,9.2046713,apartments,residential
way,52715246,48.4922189,9.2055153,apartments,residential
way,52715248,48.4923884,9.2051062,apartments,residential
way,52715250,48.4923187,9.2048421,apartments,residential
way,52715252,48.4925418,9.2053183,house,residential
way,52715253,48.4924757,9.2053583,house,residential
way,52717602,48.4915643,9.2030823,apartments,residential
way,52823077,48.5020011,9.1816965,apartments,residential
way,52823078,48.5005844,9.1829079,apartments,residential
way,52823091,48.5011701,9.1816064,apartments,residential
way,52823101,48.5000278,9.1838427,detached,residential
way,52823107,48.5010937,9.1830219,apartments,residential
way,52823109,48.5008376,9.1829636,apartments,residential
way,52823110,48.5009549,9.1820355,house,residential
way,52823111,48.5011407,9.1824506,detached,residential
way,52823112,48.5011406,9.1827098,detached,residential
way,52823117,48.5011183,9.1820376,apartments,residential
way,52823118,48.5014892,9.1821093,apartments,residential
way,52823121,48.5015654,9.1825783,detached,residential
way,52823123,48.5017201,9.182038,apartments,residential
way,52823698,48.5005852,9.1839607,detached,residential
way,52823699,48.5010541,9.183645,detached,residential
way,52823700,48.5010115,9.1838119,apartments,residential
way,52823701,48.5010022,9.1842164,apartments,residential
way,52823702,48.5009562,9.1844381,detached,residential
way,52823703,48.5009691,9.1845906,detached,residential
way,52823704,48.5009561,9.1847346,detached,residential
way,52825462,48.4936215,9.1969386,detached,residential
way,52825463,48.4936012,9.1973892,apartments,residential
way,52825467,48.4930582,9.1955792,apartments,residential
way,52825468,48.4923746,9.1955524,house,residential
way,52825471,48.492179,9.1948447,apartments,residential
way,52825472,48.4922001,9.1951961,apartments,residential
way,52825473,48.4920949,9.1952124,apartments,residential
way,52825474,48.4932277,9.1948328,apartments,residential
way,52825475,48.4933133,9.1953783,apartments,residential
way,52825476,48.4930587,9.1953055,apartments,residential
way,52825477,48.4928884,9.1951568,apartments,residential
way,52825478,48.4928344,9.1953171,apartments,residential
way,52825479,48.4923225,9.1951777,apartments,residential
way,52825482,48.4924422,9.1951591,apartments,residential
way,52825492,48.4929257,9.196143,house,residential
way,52825493,48.4929553,9.1965944,apartments,residential
way,52825495,48.4929531,9.1969356,apartments,residential
way,52825496,48.4926687,9.1968566,house,residential
way,52825497,48.4927208,9.1956343,apartments,residential
way,52825499,48.4926904,9.1963394,apartments,residential
way,52825500,48.4928095,9.1965152,apartments,residential
way,52825502,48.4928842,9.1957939,apartments,residential
way,52825504,48.4930494,9.1966687,apartments,residential
way,52825505,48.4931352,9.1964791,detached,residential
way,52825506,48.493036,9.1958351,apartments,residential
way,52825507,48.4932239,9.1958085,apartments,residential
way,52825508,48.4932089,9.1961202,apartments,residential
way,52825511,48.4928283,9.1969085,apartments,residential
way,52825512,48.4927166,9.1973213,house,residential
way,52825513,48.4925956,9.1970622,house,residential
way,52825514,48.4932124,9.1970146,apartments,residential
way,52825516,48.4932652,9.1972365,apartments,residential
way,52825518,48.4930836,9.1970191,apartments,residential
way,52825519,48.4930635,9.1973108,house,residential
way,52825521,48.4928476,9.198554,apartments,residential
way,52825530,48.492883,9.1990104,apartments,residential
way,52825531,48.4927709,9.198922,apartments,residential
way,52825540,48.4932572,9.1993153,apartments,residential
way,52825541,48.4933834,9.1986669,apartments,residential
way,52825557,48.4949072,9.1951612,apartments,residential
way,52825558,48.4951221,9.1946483,apartments,residential
way,52825567,48.4942234,9.1963492,apartments,residential
