poi_id,x,y
23875007,1121.749441,544.562885
23875007,1121.972698,544.836121
23875007,1122.200518,545.009106
23875007,1122.461763,545.159095
23875007,1122.769509,545.263541
23875007,1123.048884,545.312979
23875007,1123.394865,545.3053
23875007,1123.725796,545.231189
23875007,1124.075105,545.06765
23875007,1124.328945,544.883974
23875007,1124.534803,544.679108
23875007,1124.67307,544.486869
23875007,1124.770632,544.295534
23875007,1124.847843,544.104651
23875007,1124.904208,543.891975
23875007,1124.926407,543.66893
23875007,1124.919989,543.379754
23875007,1126.993524,542.922012
23875007,1126.908287,542.445415
23875007,1130.048007,541.708077
23875007,1130.182213,542.250352
23875007,1131.991669,541.820728
23875007,1131.864247,541.278302
23875007,1135.206747,540.503084
23875007,1132.766733,529.340582
23875007,1117.087709,532.993468
23875007,1115.06943,533.494499
23875007,1113.225312,533.891515
23875007,1111.071354,534.395559
23875007,1115.302739,545.228971
23875011,1116.35083,570.432048
23875011,1121.576132,568.557904
23875011,1130.226242,569.923791
23875011,1132.211583,570.080028
23875011,1133.241671,563.89246
23875011,1123.343678,562.264945
23875011,1121.496214,560.981761
23875011,1115.302739,545.228971
23875011,1111.071354,534.395559
23875011,1105.428366,535.800496
23875011,1100.415065,537.747843
23875011,1088.881219,542.232398
23875011,1093.652659,553.543419
23875011,1106.302986,582.539392
23875011,1114.249575,579.425304
23875011,1111.623612,573.341139
23875011,1111.057962,573.542864
23875011,1103.934801,556.575557
23875011,1102.555949,557.140292
23875011,1101.118111,556.270872
23875011,1100.657275,555.079318
23875011,1101.399897,553.371432
23875011,1103.58184,552.5997
23875011,1103.72061,553.041724
23875011,1108.427761,551.368239
23875011,1108.396546,550.879316
23875011,1110.349812,550.201684
23875011,1111.914816,550.99039
23875011,1112.487649,552.335246
23875011,1111.822233,553.852247
23875011,1110.814026,554.297476
23875011,1113.113631,560.355502
23875011,1111.714921,560.94293
23875011,1112.975052,563.897165
23875011,1114.272989,563.356484
23875011,1114.660551,564.304858
23875011,1114.334322,565.202309
23875011,1116.35083,570.432048
23875026,1072.389308,565.821943
23875026,1066.815518,551.390765
23875026,1065.133861,552.073511
23875026,1047.524232,559.252447
23875026,1052.844971,577.873216
23875026,1057.537543,576.767514
23875026,1056.742012,573.647188
23875026,1057.092684,573.850825
23875026,1057.543879,573.996592
23875026,1058.06069,574.040753
23875026,1058.581074,573.940175
23875026,1058.964545,573.787
23875026,1059.298799,573.557024
23875026,1059.682879,573.125644
23875026,1059.852839,572.832551
23875026,1059.999482,572.406444
23875026,1060.051399,571.993569
23875026,1060.015371,571.593774
23875026,1059.911752,571.206608
23875026,1059.720189,570.832522
23875026,1064.052465,569.089425
23875026,1072.389308,565.821943
23875030,1023.490851,585.847218
23875030,1034.234262,580.923828
23875030,1047.448969,574.810555
23875030,1049.08489,579.403319
23875030,1052.992999,578.426311
23875030,1052.844971,577.873216
23875030,1047.524232,559.252447
23875030,1028.46678,568.166138
23875030,1017.460638,573.484844
23875030,1023.490851,585.847218
23875032,1015.592801,589.004888
23875032,1016.074411,587.770148
23875032,1016.700257,587.834137
23875032,1019.290912,586.519159
23875032,1019.577586,587.202704
23875032,1020.342569,587.41939
23875032,1023.490851,585.847218
23875032,1017.460638,573.484844
23875032,1004.21649,579.799151
23875032,1012.915825,594.0718
23875032,1017.971536,590.676825
23875032,1017.14213,589.393317
23875032,1015.592801,589.004888
23875037,1003.680813,620.449198
23875037,1005.441062,621.166767
23875037,1009.413491,622.781034
23875037,1011.486997,616.214167
23875037,1007.900277,615.158838
23875037,1006.878811,613.479004
23875037,1007.317289,613.357986
23875037,1007.083044,612.895829
23875037,1007.363764,612.700422
23875037,999.05845,599.665323
23875037,998.560398,599.854432
23875037,998.253864,599.193585
23875037,997.426616,599.534669
23875037,996.384903,597.554841
23875037,998.379692,596.609176
23875037,998.628002,597.093275
23875037,1002.435406,595.250508
23875037,1002.199923,594.732741
23875037,1005.261487,593.22925
23875037,1006.365241,595.252212
23875037,1006.165184,595.412444
23875037,1006.144251,596.30312
23875037,1010.184478,602.800916
23875037,1008.937873,606.567501
23875037,1009.315815,607.082103
23875037,1013.958732,608.325392
23875037,1016.564783,600.066423
23875037,1015.937545,599.023232
23875037,1012.915825,594.0718
23875037,1004.21649,579.799151
23875037,984.711867,589.657676
23875037,999.345042,613.479486
23875037,1003.680813,620.449198
23875039,970.872581,596.675215
23875039,959.238493,601.829971
23875039,978.242357,627.468525
23875039,986.064247,622.109211
23875039,982.709333,616.519798
23875039,980.561907,613.040059
23875039,977.396518,614.757299
23875039,974.731125,610.265331
23875039,977.84101,608.493685
23875039,977.35315,607.614316
23875039,970.872581,596.675215
24054787,1002.718642,706.353721
24054787,996.443274,704.946423
24054787,998.922663,693.129409
24054787,1000.353263,692.452216
24054787,1000.038578,691.424338
24054787,993.371821,689.814315
24054787,992.751451,690.607036
24054787,993.489558,691.447462
24054787,990.857753,703.735227
24054787,985.047625,702.495647
24054787,991.062547,676.301034
24054787,999.810971,678.432309
24054787,1008.792889,680.992389
24054787,1004.551021,698.100805
24054787,1002.718642,706.353721
24054909,985.047625,702.495647
24054909,978.937032,701.173729
24054909,982.062017,685.425426
24054909,971.813815,671.087108
24054909,970.318173,670.975692
24054909,970.225432,673.82643
24054909,963.303964,680.300779
24054909,962.209308,680.213834
24054909,955.105441,686.725633
24054909,955.151614,687.581435
24054909,953.427509,689.099739
24054909,952.398359,689.211638
24054909,946.882943,694.20816
24054909,940.288211,692.785777
24054909,943.126014,690.074306
24054909,967.945907,667.456445
24054909,977.594585,657.872517
24054909,984.205853,667.061679
24054909,991.062547,676.301034
24054909,985.047625,702.495647
24054910,946.359056,636.144618
24054910,945.53973,636.841619
24054910,945.863901,637.379667
24054910,945.848914,638.537275
24054910,941.936904,641.472924
24054910,938.681053,636.982974
24054910,941.132383,635.20369
24054910,954.214574,625.88834
24054910,960.213731,634.100719
24054910,962.194861,636.816338
24054910,965.97505,641.995689
24054910,950.848337,653.070117
24054910,947.344962,648.741451
24054910,951.131044,645.942138
24054910,952.262099,646.139548
24054910,952.663857,646.809403
24054910,953.531163,646.133592
24054910,946.359056,636.144618
24054911,941.132383,635.20369
24054911,939.389631,631.915269
24054911,936.405592,633.851057
24054911,924.684959,617.709506
24054911,939.134313,610.967587
24054911,938.742409,610.130598
24054911,941.7466,608.795257
24054911,943.258891,610.875889
24054911,944.022111,610.402688
24054911,944.896999,613.120638
24054911,945.890964,614.478369
24054911,950.889155,621.322035
24054911,954.214574,625.88834
24054911,941.132383,635.20369
24054912,905.392491,626.717939
24054912,915.428345,622.03257
24054912,924.684959,617.709506
24054912,936.405592,633.851057
24054912,938.681053,636.982974
24054912,941.936904,641.472924
24054912,943.02471,642.472483
24054912,937.965179,646.301603
24054912,927.594554,632.266539
24054912,926.006612,631.667572
24054912,922.232194,633.465156
24054912,920.607081,634.246845
24054912,919.527323,636.051279
24054912,935.080758,656.380616
24054912,930.433081,660.111566
24054912,929.742445,659.270094
24054912,913.339076,637.346165
24054912,905.392491,626.717939
24054913,897.677027,646.318411
24054913,892.568796,640.0225
24054913,888.289844,634.698509
24054913,903.827444,627.453787
24054913,905.392491,626.717939
24054913,913.339076,637.346165
24054913,909.592543,639.176522
24054913,908.785623,638.905148
24054913,908.523739,638.421356
24054913,903.789884,640.718781
24054913,903.780775,643.05579
24054913,897.677027,646.318411
24054916,838.641868,674.660856
24054916,831.07013,660.752874
24054916,843.701022,655.264048
24054916,845.912593,654.302369
24054916,853.170526,666.614972
24054916,844.515389,671.425537
24054916,838.641868,674.660856
24054918,848.982076,693.726115
24054918,838.641868,674.660856
24054918,844.515389,671.425537
24054918,848.943576,679.795148
24054918,851.76959,678.385819
24054918,857.742542,689.380574
24054918,863.152352,697.639334
24054918,866.333177,697.535183
24054918,866.294991,698.25933
24054918,865.82013,698.269895
24054918,865.083553,700.24475
24054918,870.786214,709.465108
24054918,871.541144,708.925313
24054918,873.981094,709.382904
24054918,875.970513,712.165071
24054918,875.621884,714.798953
24054918,873.89138,716.028109
24054918,875.70873,718.702827
24054918,869.123683,723.511811
24054918,861.854015,712.801831
24054918,858.597491,707.978118
24054918,848.982076,693.726115
24054921,907.671229,667.839566
24054921,912.417954,664.596007
24054921,926.097056,654.354835
24054921,929.742445,659.270094
24054921,918.465686,667.666282
24054921,918.328279,669.727952
24054921,933.689176,687.201758
24054921,935.720234,687.279004
24054921,938.36848,684.894446
24054921,943.126014,690.074306
24054921,940.288211,692.785777
24054921,936.777372,696.05747
24054921,934.318936,698.126235
24054921,908.528141,668.833125
24054921,907.671229,667.839566
24054923,797.332451,706.537457
24054923,794.342347,698.135875
24054923,787.935124,680.140435
24054923,803.32384,673.232528
24054923,808.581841,685.033206
24054923,803.632432,686.790275
24054923,807.486634,698.032435
24054923,802.968178,699.635252
24054923,804.428513,703.953658
24054923,797.332451,706.537457
24054924,802.009119,719.664133
24054924,801.292471,717.654853
24054924,797.332451,706.537457
24054924,804.428513,703.953658
24054924,802.968178,699.635252
24054924,807.486634,698.032435
24054924,807.62419,698.418841
24054924,807.92723,698.311947
24054924,809.837811,703.34363
24054924,812.772984,702.265678
24054924,814.570119,706.164867
24054924,814.71015,706.662495
24054924,814.776303,707.19515
24054924,814.761793,707.762984
24054924,814.6792,708.321205
24054924,814.52149,708.858843
24054924,814.294953,709.353502
24054924,814.012908,709.793759
24054924,813.681892,710.16834
24054924,813.31473,710.443576
24054924,812.925484,710.64141
24054924,809.155177,711.704569
24054924,810.742462,716.543151
24054924,802.009119,719.664133
24054925,802.588459,721.29813
24054925,802.009119,719.664133
24054925,810.742462,716.543151
24054925,812.715721,721.951781
24054925,820.438196,719.153764
243911399,1033.439168,667.959628
243911399,1036.949402,655.185017
243911399,1027.666138,652.809621
243911399,1027.033473,651.521742
243911399,1028.173622,650.906649
243911399,1029.417489,646.405706
243911399,1031.872997,646.952052
243911399,1032.443987,644.546925
243911399,1024.54473,642.452365
243911399,1019.044244,664.317973
243911399,1030.96159,667.335879
243911399,1033.439168,667.959628
243911401,1072.389308,565.821943
243911401,1064.052465,569.089425
243911401,1066.19188,569.765212
243911401,1067.574179,573.940763
243911401,1063.959746,575.000258
243911401,1063.90536,575.301912
243911401,1068.30485,592.17386
243911401,1079.932952,589.18939
243911401,1083.479754,570.71666
243911401,1075.161883,573.00447
243911401,1072.389308,565.821943
243911404#1,1177.602401,601.187221
243911404#1,1169.081251,599.206372
243911404#1,1168.009549,603.213839
243911404#1,1165.940717,602.658846
243911404#1,1165.151343,605.625181
243911404#1,1167.213143,606.169202
243911404#1,1164.488078,616.110995
243911404#1,1172.924469,618.861522
243911404#1,1176.027709,606.997393
243911404#1,1176.781947,606.424279
243911404#1,1179.205263,607.049306
243911404#1,1178.980042,607.91113
243911404#1,1179.406687,608.480302
243911404#1,1183.481313,609.502677
243911404#1,1183.756242,608.7399
243911404#1,1185.264106,609.095919
243911404#1,1186.071259,608.766441
243911404#1,1186.722635,610.287605
243911404#1,1186.160445,612.48109
243911404#1,1183.002258,611.772212
243911404#1,1182.168463,612.124537
243911404#1,1181.688173,613.726442
243911404#1,1182.19277,614.750118
243911404#1,1183.435323,615.078639
243911404#1,1182.051566,621.541103
243911404#1,1196.653321,625.634882
243911404#1,1197.067134,623.789645
243911404#1,1200.882117,606.679763
243911404#1,1177.602401,601.187221
243911407,1049.08489,579.403319
243911407,1049.92014,582.478251
243911407,1049.26026,582.715459
243911407,1053.178034,595.925974
243911407,1055.218036,597.015687
243911407,1058.854531,596.033588
243911407,1059.613663,594.45886
243911407,1068.30485,592.17386
243911407,1063.90536,575.301912
243911407,1057.537543,576.767514
243911407,1052.844971,577.873216
243911407,1052.992999,578.426311
243911407,1049.08489,579.403319
243911410,1186.761813,641.733409
243911410,1192.399892,643.477789
243911410,1194.016779,643.853648
243911410,1195.773529,636.459321
243911410,1195.953485,635.698651
243911410,1196.177226,634.770095
243911410,1198.304873,626.043356
243911410,1196.653321,625.634882
243911410,1182.051566,621.541103
243911410,1172.924469,618.861522
243911410,1164.488078,616.110995
243911410,1162.864149,615.724175
243911410,1161.00271,621.763266
243911410,1187.733225,629.838683
243911410,1187.310288,631.272401
243911410,1189.384656,631.771642
243911410,1189.003902,633.27119
243911410,1188.796566,634.02134
243911410,1188.559258,634.950197
243911410,1188.192196,636.761014
243911410,1186.761813,641.733409
243911413,1178.433181,646.591767
243911413,1181.807319,647.551786
243911413,1183.722299,640.866113
243911413,1176.188448,638.718694
243911413,1174.67655,643.993347
243911413,1169.991036,642.661832
243911413,1171.534627,637.286325
243911413,1164.246709,635.211361
243911413,1157.846602,633.383772
243911413,1156.794897,637.068098
243911413,1156.467311,638.210384
243911413,1162.64885,639.976055
243911413,1160.242518,648.375167
243911413,1172.735196,651.937032
243911413,1174.41668,646.046596
243911413,1177.374294,646.893448
243911413,1178.433181,646.591767
243911422,1066.815518,551.390765
243911422,1072.389308,565.821943
243911422,1075.161883,573.00447
243911422,1083.479754,570.71666
243911422,1079.932952,589.18939
243911422,1079.664096,590.530676
243911422,1085.945391,592.505463
243911422,1086.545135,589.254005
243911422,1088.574357,588.329869
243911422,1089.012669,586.061228
243911422,1087.44346,584.471433
243911422,1089.379979,574.480334
243911422,1085.239115,564.668675
243911422,1084.273694,564.289515
243911422,1078.880648,565.944871
243911422,1076.972887,560.723859
243911422,1087.823231,556.332343
243911422,1097.696025,579.447806
243911422,1100.046074,585.026218
243911422,1106.302986,582.539392
243911422,1093.652659,553.543419
243911422,1088.881219,542.232398
243911422,1077.454832,546.97053
243911422,1066.815518,551.390765
243911429,990.363168,643.912879
243911429,995.761154,651.037022
243911429,1001.90723,659.146035
243911429,1002.062404,659.40965
243911429,1002.181436,659.57392
243911429,1002.354737,659.736984
243911429,1002.616722,659.920333
243911429,1002.910895,660.025073
243911429,1003.21037,660.062929
243911429,1003.434482,660.069077
243911429,1019.044244,664.317973
243911429,1024.54473,642.452365
243911429,1018.892656,640.997805
243911429,1016.859138,648.142418
243911429,1017.825088,649.767849
243911429,1016.518692,650.842871
243911429,1011.585213,649.3501
243911429,1009.676155,646.822031
243911429,1009.848333,646.629035
243911429,1010.018286,646.335941
243911429,1010.146549,645.999262
243911429,1010.206479,645.641845
243911429,1010.198818,645.297059
243911429,1010.137135,644.9646
243911429,1010.021922,644.666714
243911429,1009.845655,644.370184
243911429,1009.664334,644.151659
243911429,1009.408391,643.934793
243911429,1009.064506,643.731009
243911429,1008.674864,643.606134
243911429,1008.287199,643.570237
243911429,1007.89448,643.612346
243911429,1007.530379,643.720584
243911429,1007.161718,643.929073
243911429,1003.266003,638.741131
243911429,1001.620232,638.288083
243911429,1000.017313,636.098172
243911429,996.184674,638.33097
243911429,990.363168,643.912879
243911431,1169.229623,597.634085
243911431,1169.797338,591.71272
243911431,1163.696533,590.223438
243911431,1161.993454,596.058718
243911431,1169.229623,597.634085
243911434,1015.937545,599.023232
243911434,1021.229969,596.201638
243911434,1017.971536,590.676825
243911434,1012.915825,594.0718
243911434,1015.937545,599.023232
243911444,1233.034372,506.641609
243911444,1247.36154,505.378124
243911444,1246.430517,495.528565
243911444,1243.326404,495.730912
243911444,1243.257717,494.163441
243911444,1232.083844,495.301383
243911444,1233.034372,506.641609
243911448,982.709333,616.519798
243911448,990.20356,611.991219
243911448,991.075404,613.351672
243911448,992.427698,612.509304
243911448,994.84254,616.417083
243911448,986.064247,622.109211
243911448,982.709333,616.519798
243911450,1148.73258,618.140852
243911450,1161.00271,621.763266
243911450,1162.864149,615.724175
243911450,1157.185324,613.980731
243911450,1145.285568,610.227703
243911450,1145.140152,610.709418
243911450,1143.449189,616.477671
243911450,1148.73258,618.140852
243911453,1180.333161,652.692069
243911453,1181.807319,647.551786
243911453,1183.722299,640.866113
243911453,1186.761813,641.733409
243911453,1192.399892,643.477789
243911453,1188.985086,657.819153
243911453,1181.778118,655.720113
243911453,1180.333161,652.692069
243911455,1200.882117,606.679763
243911455,1202.430191,607.01264
243911455,1204.549478,597.295731
243911455,1204.795672,596.155254
243911455,1205.072332,594.858313
243911455,1205.588156,592.409923
243911455,1204.081522,592.109509
243911455,1195.585901,590.361728
243911455,1194.842267,593.861168
243911455,1194.106528,597.104499
243911455,1178.425068,593.602185
243911455,1177.152655,591.927885
243911455,1178.096846,591.962577
243911455,1178.17837,590.436284
243911455,1177.177193,590.280452
243911455,1177.398206,585.557435
243911455,1170.039671,585.197681
243911455,1170.034138,588.31354
243911455,1169.797338,591.71272
243911455,1169.229623,597.634085
243911455,1169.081251,599.206372
243911455,1177.602401,601.187221
243911455,1200.882117,606.679763
243911456,1151.307805,587.683026
243911456,1152.366539,582.785632
243911456,1162.402135,585.111192
243911456,1161.990054,586.422267
243911456,1170.034138,588.31354
243911456,1169.797338,591.71272
243911456,1163.696533,590.223438
243911456,1151.307805,587.683026
243911457,970.872581,596.675215
243911457,977.35315,607.614316
243911457,987.986555,602.326054
243911457,987.909839,605.287711
243911457,992.427698,612.509304
243911457,994.84254,616.417083
243911457,999.345042,613.479486
243911457,984.711867,589.657676
243911457,970.872581,596.675215
243911460,1145.285568,610.227703
243911460,1151.307805,587.683026
243911460,1163.696533,590.223438
243911460,1161.993454,596.058718
243911460,1161.273027,598.767588
243911460,1161.701155,599.403491
243911460,1161.016623,602.200586
243911460,1160.390907,602.448149
243911460,1157.185324,613.980731
243911460,1145.285568,610.227703
243911466,1195.706562,491.757169
243911466,1196.112617,490.479614
243911466,1194.267123,487.449322
243911466,1193.17169,487.328959
243911466,1192.260905,487.883286
243911466,1191.865336,487.491465
243911466,1191.837707,485.633765
243911466,1193.316869,485.612085
243911466,1194.709689,484.757748
243911466,1195.026317,485.262596
243911466,1195.428054,485.320452
243911466,1198.075795,483.514691
243911466,1198.199142,482.955574
243911466,1197.930249,482.460795
243911466,1199.444443,481.570385
243911466,1199.718396,480.76312
243911466,1201.361485,481.093891
243911466,1201.647152,481.732958
243911466,1200.436758,482.549863
243911466,1200.395313,483.129419
243911466,1202.143978,486.384413
243911466,1203.321806,486.547461
243911466,1203.243355,487.906771
243911466,1201.360235,488.994531
243911466,1200.791243,488.128068
243911466,1198.17693,489.910831
243911466,1198.800194,490.77609
243911466,1196.738594,492.079236
243911466,1195.706562,491.757169
243911467,1143.698276,553.378484
243911467,1144.120835,551.622069
243911467,1144.422517,549.923975
243911467,1144.653272,547.78235
243911467,1144.709373,545.722494
243911467,1144.612152,543.176424
243911467,1144.21471,540.559123
243911467,1149.655423,539.826376
243911467,1149.823058,540.957675
243911467,1151.114726,541.663438
243911467,1151.958282,542.056443
243911467,1152.942572,542.368431
243911467,1154.05477,542.633072
243911467,1155.096167,542.765752
243911467,1156.135343,542.798333
243911467,1157.064495,542.76659
243911467,1157.924081,542.658497
243911467,1158.78897,542.483521
243911467,1159.827527,542.182288
243911467,1161.1795,541.629293
243911467,1162.987474,540.520928
243911467,1164.416904,539.176155
243911467,1164.083743,537.926125
243911467,1168.848781,537.330794
243911467,1169.211181,540.204809
243911467,1169.386833,542.003588
243911467,1169.505876,545.227959
243911467,1169.451249,547.966567
243911467,1169.320268,550.016956
243911467,1169.054967,552.437537
243911467,1168.808042,554.15667
243911467,1168.461578,555.978159
243911467,1168.05406,557.801003
243911467,1167.768155,558.986875
243911467,1143.698276,553.378484
243911468,1181.735725,694.500838
243911468,1182.086252,693.168874
243911468,1184.52688,683.867674
243911468,1182.765572,683.406002
243911468,1165.555928,678.925025
243911468,1164.859544,678.740178
243911468,1163.652197,683.362676
243911468,1172.949884,685.782516
243911468,1171.466133,691.713078
243911468,1181.735725,694.500838
3297488,1205.44309,491.607995
3297488,1211.733979,486.972925
3297488,1205.470639,477.241623
3297488,1198.397756,466.204096
3297488,1179.462786,478.831087
3297488,1191.093439,496.143622
3297488,1191.999904,499.984802
3297488,1205.44309,491.607995
3297489,1137.110614,565.431234
3297489,1177.891535,574.140674
3297489,1179.093962,559.503426
3297489,1179.216538,550.95469
3297489,1177.314973,523.366977
3297489,1135.926941,528.914367
3297489,1132.766733,529.340582
3297489,1135.206747,540.503084
3297489,1136.044296,543.9897
3297489,1136.276453,545.887373
3297489,1136.194955,548.637706
3297489,1135.820627,550.426434
3297489,1134.211072,557.416922
3297489,1138.483225,558.46826
3297489,1137.110614,565.431234
386993597,890.888476,649.306952
386993597,887.985586,650.617818
386993597,884.850898,643.643741
386993597,892.568796,640.0225
386993597,897.677027,646.318411
386993597,912.417954,664.596007
386993597,907.671229,667.839566
386993597,908.528141,668.833125
386993597,906.745569,670.163575
386993597,905.752839,668.861463
386993597,901.676697,663.499568
386993597,895.391811,655.26023
386993597,890.888476,649.306952
386993602,879.618323,652.506471
386993602,872.228102,642.177495
386993602,879.436363,638.834634
386993602,879.59421,636.472061
386993602,882.002294,637.631408
386993602,888.289844,634.698509
386993602,892.568796,640.0225
386993602,884.850898,643.643741
386993602,887.985586,650.617818
386993602,884.84283,652.434765
386993602,884.72222,654.640723
386993602,886.039238,656.180426
386993602,886.284093,656.50881
386993602,884.054287,657.871472
386993602,879.618323,652.506471
386993604,950.848337,653.070117
386993604,965.97505,641.995689
386993604,967.251561,642.935421
386993604,968.196763,643.626582
386993604,969.191625,645.941275
386993604,969.596209,646.433026
386993604,972.167985,648.545756
386993604,973.270672,651.436691
386993604,974.084645,652.331066
386993604,975.825553,653.705585
386993604,975.369337,654.249851
386993604,975.894792,654.683278
386993604,976.959846,654.659607
386993604,977.594585,657.872517
386993604,967.945907,667.456445
386993604,961.109954,659.763403
386993604,957.68232,662.810676
386993604,955.231603,659.426711
386993604,950.848337,653.070117
386993606,940.263458,649.54429
386993606,937.965179,646.301603
386993606,943.02471,642.472483
386993606,945.502084,645.833594
386993606,940.263458,649.54429
386993607,951.337362,664.687636
386993607,950.368797,665.387954
386993607,949.563444,664.270838
386993607,950.531761,663.559397
386993607,951.337362,664.687636
386993612,1101.235824,718.108568
386993612,1095.422288,716.713147
386993612,1101.235824,718.108568
386993617,834.104737,725.136726
386993617,832.278315,720.225566
386993617,830.772952,715.407409
386993617,820.438196,719.153764
386993624,950.531761,663.559397
386993624,955.231603,659.426711
386993624,957.68232,662.810676
386993624,954.218548,665.758607
386993624,952.940047,666.866409
386993624,951.337362,664.687636
386993624,950.531761,663.559397
386993626,950.531761,663.559397
386993626,940.263458,649.54429
386993626,945.502084,645.833594
386993626,947.344962,648.741451
386993626,950.848337,653.070117
386993626,955.231603,659.426711
386993626,950.531761,663.559397
386993629,903.780775,643.05579
386993629,912.595099,654.554927
386993629,915.156296,654.664886
386993629,922.145012,649.079186
386993629,926.097056,654.354835
386993629,912.417954,664.596007
386993629,897.677027,646.318411
386993629,903.780775,643.05579
419277952,334.956061,679.575006
419277952,330.293302,677.754159
419277952,328.441212,682.647243
419277952,322.549737,680.208469
419277952,323.998745,676.715357
419277952,326.465381,670.773655
419277952,329.054008,669.680904
419277952,331.10026,670.436349
419277952,331.245276,670.243936
419277952,333.147181,669.400222
419277952,333.407451,669.50568
419277952,334.258152,667.483676
419277952,336.901052,666.389715
419277952,340.599351,667.876043
419277952,341.248211,666.236894
419277952,352.694537,670.932849
419277952,348.844302,680.866924
419277952,348.382225,682.056788
419277952,336.725801,677.677117
419277952,336.218478,678.968143
419277952,335.321849,678.632102
419277952,334.956061,679.575006
422928009,381.430599,513.868657
422928009,380.864768,521.047532
422928009,378.781764,521.383399
422928009,378.696832,522.442428
422928009,389.359457,523.339193
422928009,389.310827,523.896665
422928009,391.595461,524.079298
422928009,391.920567,520.099449
422928009,390.220595,519.95939
422928009,390.358708,518.24264
422928009,392.05868,518.382699
422928009,392.51611,512.730741
422928009,390.23147,512.548107
422928009,390.189127,513.083182
422928009,379.533015,512.17514
422928009,379.448082,513.234169
422928009,381.430599,513.868657
422928026,215.035707,380.017917
422928026,213.57095,379.472056
422928026,215.514054,374.398852
422928026,219.829904,376.171725
422928026,234.928819,382.388084
422928026,227.859776,397.412863
422928026,226.641845,400.010614
422928026,220.918776,397.835245
422928026,222.759491,393.342975
422928026,226.535218,385.235415
422928026,214.818485,380.623674
422928026,215.035707,380.017917
424840589,172.207285,267.585259
424840589,174.041109,267.33278
424840589,175.801239,267.42691
424840589,177.657284,267.863852
424840589,178.000236,268.02309
424840589,177.871271,268.326425
424840589,180.551892,269.212274
424840589,175.090651,285.714503
424840589,163.084773,281.843777
424840589,164.910048,276.661914
424840589,164.486183,276.526743
424840589,166.403579,271.821309
424840589,167.504193,270.350068
424840589,168.874873,269.11759
424840589,170.462841,268.191824
424840589,172.207285,267.585259
424840596,124.221719,348.367486
424840596,128.589117,324.55653
424840596,134.416746,325.939386
424840596,130.492937,346.524495
424840596,130.034906,346.378965
424840596,129.47073,349.373825
424840596,124.221719,348.367486
454285443,1204.038883,719.021031
454285443,1230.171141,717.896255
454285443,1206.743728,712.451379
454285443,1206.969194,711.600679
454285443,1198.305296,709.600696
454285443,1198.410752,709.153252
454285443,1195.354383,708.44211
454285443,1193.908097,708.106979
454285443,1193.802642,708.554423
454285443,1193.468267,708.472819
454285443,1192.563946,712.37642
454285443,1193.00131,712.511378
51167938,901.200397,498.342468
51167938,904.420395,497.247115
51167938,904.173414,496.518183
51167938,912.344784,493.743726
51167938,912.591516,494.461537
51167938,915.434334,493.496982
51167938,927.831688,529.987065
51167938,924.988889,530.951612
51167938,925.170358,531.481705
51167938,917.073175,534.232237
51167938,916.949439,533.856648
51167938,913.662119,534.975747
51167938,910.837169,526.670575
51167938,911.241486,526.53918
51167938,904.392807,506.383527
51167938,903.981952,506.526195
51167938,901.200397,498.342468
556200837,1252.837193,557.044682
556200837,1248.871302,569.80696
556200837,1247.761209,569.942846
556200837,1243.98481,568.902677
556200837,1245.521106,563.80555
556200837,1245.195125,562.266038
556200837,1243.762367,561.93059
556200837,1242.851345,562.473786
556200837,1241.156854,561.9661
556200837,1240.542735,560.900336
556200837,1238.801495,560.42707
556200837,1238.309371,558.435009
556200837,1237.087281,558.417593
556200837,1235.303787,566.446769
556200837,1229.298814,564.688217
556200837,1223.649312,563.044194
556200837,1226.17682,551.838272
556200837,1252.837193,557.044682
6288427,404.90059,530.848113
6288427,375.639594,528.386167
6288427,377.205201,509.756811
6288427,377.531042,505.810328
6288427,406.799451,508.294379
6288427,406.691849,509.554212
6288427,407.541836,509.624244
6288427,407.277005,512.656891
6288427,406.433802,512.586707
6288427,405.849893,519.565685
6288427,405.254407,526.633942
6288427,406.097607,526.704126
6288427,405.833027,529.747896
6288427,404.996611,529.67756
6288427,404.90059,530.848113
97997059,678.710677,727.373408
98000582,678.710677,727.373408
98000582,687.011697,723.738837
98000582,695.305945,720.104432
98000582,697.073032,724.783187
98000582,698.414847,728.347525
98000588,715.171792,728.029805
98000588,712.909294,727.312403
98000588,706.52569,729.580015
99339896,1140.937868,672.138172
99339896,1134.406567,670.513824
99339896,1133.750551,673.065483
99339896,1134.755908,673.410383
99339896,1132.936119,681.01756
99339896,1125.696226,678.963844
99339896,1127.473456,671.580162
99339896,1128.64039,671.865836
99339896,1129.368557,669.201299
99339896,1122.740793,667.512341
99339896,1117.130262,689.636204
99339896,1126.667122,692.128541
99339896,1135.658065,694.488352
99339896,1139.971293,675.987528
99339896,1140.937868,672.138172
