time,vehicle_id,soc_percent,is_charging,station_id
28300.0,person6,55.470925,False,
28300.0,person41,44.062325,False,
28300.0,person29,60.467275,False,
28300.0,person34,73.519075,False,
28300.0,person35,41.1071125,False,
28300.0,person8,49.5049875,False,
28300.0,person28,73.7964875,False,
28300.0,person2,41.56935000000001,False,
28300.0,person49,44.3476375,False,
28300.0,person15,43.3984875,False,
28300.0,person33,46.815075,False,
28400.0,person50,51.1097625,False,
28400.0,person42,35.6118125,False,
28400.0,person9,57.761275,False,
28400.0,person6,55.470925,False,
28400.0,person41,44.062325,False,
28400.0,person29,60.467275,False,
28400.0,person34,73.519075,False,
28400.0,person35,41.1071125,False,
28400.0,person8,49.5049875,False,
28400.0,person28,73.7964875,False,
28400.0,person18,46.4566125,False,
28400.0,person2,41.56935000000001,False,
28400.0,person49,44.3476375,False,
28400.0,person15,35.1078125,False,
28400.0,person33,46.815075,False,
28500.0,person50,51.1097625,False,
28500.0,person42,35.6118125,False,
28500.0,person9,57.761275,False,
28500.0,person6,55.470925,False,
28500.0,person41,44.062325,False,
28500.0,person29,60.467275,False,
28500.0,person34,73.519075,False,
28500.0,person35,41.1071125,False,
28500.0,person8,49.5049875,False,
28500.0,person28,73.7964875,False,
28500.0,person18,38.407075,False,
28500.0,person2,41.56935000000001,False,
28500.0,person45,37.669525,False,
28500.0,person49,44.3476375,False,
28500.0,person15,34.9236,False,
28500.0,person33,46.815075,False,
28600.0,person50,51.1097625,False,
28600.0,person42,35.6118125,False,
28600.0,person9,57.761275,False,
28600.0,person6,55.470925,False,
28600.0,person41,44.062325,False,
28600.0,person29,60.467275,False,
28600.0,person34,73.519075,False,
28600.0,person35,41.1071125,False,
28600.0,person8,49.5049875,False,
28600.0,person28,73.7964875,False,
28600.0,person18,33.4482,False,
28600.0,person2,41.56935000000001,False,
28600.0,person45,38.179675,False,
28600.0,person49,44.3476375,False,
28600.0,person15,34.9236,False,
28600.0,person33,46.815075,False,
28700.0,person50,51.1097625,False,
28700.0,person42,35.6118125,False,
28700.0,person9,57.761275,False,
28700.0,person6,55.470925,False,
28700.0,person41,44.062325,False,
28700.0,person29,60.467275,False,
28700.0,person34,73.519075,False,
28700.0,person35,41.1071125,False,
28700.0,person8,49.5049875,False,
28700.0,person28,73.7964875,False,
28700.0,person18,33.4482,False,
28700.0,person2,41.56935000000001,False,
28700.0,person45,38.179675,False,
28700.0,person49,44.3476375,False,
